show_id,movie_id,cinema_id,seat_map,date,time
1068,1,5,,0,12:10
1069,1,5,,0,13:40
1070,1,5,,0,17:10
1071,1,5,,0,19:40
1072,1,5,,0,15:40
1073,15,5,,0,18:30
1074,15,5,,0,11:40
1075,15,5,,0,18:50
1076,15,5,,0,14:50
1077,15,5,,0,16:20
1078,15,5,,0,16:30
1079,15,5,,0,13:40
1080,15,5,,0,15:50
1081,20,5,,0,20:40
1082,20,5,,0,16:20
1083,20,5,,0,16:20
1084,20,5,,0,15:0
1085,20,5,,0,17:40
1086,20,5,,0,16:20
1087,20,5,,0,13:30
1088,17,5,,0,15:20
1089,17,5,,0,20:30
1090,17,5,,0,16:10
1091,17,5,,0,20:20
1092,17,5,,0,17:0
1093,17,5,,0,13:50
1094,11,5,,0,17:40
1095,11,5,,0,15:0
1096,11,5,,0,19:10
1097,11,5,,0,15:0
1098,11,5,,0,16:0
1099,30,5,,0,17:40
1100,30,5,,0,16:0
1101,30,5,,0,16:0
1102,30,5,,0,16:10
1103,6,5,,0,10:30
1104,6,5,,0,17:30
1105,6,5,,0,14:50
1106,37,5,,0,14:40
1107,37,5,,0,21:20
1108,43,5,,0,12:10
1109,2,38,,0,15:20
1110,2,38,,0,19:20
1111,2,38,,0,16:10
1112,2,38,,0,13:20
1113,2,38,,0,19:30
1114,2,38,,0,18:30
1115,2,38,,0,15:0
1116,2,38,,0,15:0
1117,2,38,,0,14:50
1118,1,38,,0,17:10
1119,1,38,,0,15:10
1120,1,38,,0,12:20
1121,1,38,,0,13:50
1122,1,38,,0,17:10
1123,1,38,,0,18:0
1124,1,38,,0,18:50
1125,1,38,,0,20:0
1126,15,38,,0,16:30
1127,15,38,,0,20:40
1128,15,38,,0,13:20
1129,15,38,,0,18:40
1130,15,38,,0,13:10
1131,15,38,,0,16:30
1132,15,38,,0,16:40
1133,20,38,,0,20:30
1134,20,38,,0,15:20
1135,20,38,,0,11:20
1136,20,38,,0,22:40
1137,20,38,,0,12:40
1138,20,38,,0,14:50
1139,17,38,,0,15:40
1140,17,38,,0,17:0
1141,17,38,,0,15:40
1142,17,38,,0,18:20
1143,17,38,,0,18:20
1144,11,38,,0,17:10
1145,11,38,,0,14:20
1146,11,38,,0,18:10
1147,11,38,,0,16:0
1148,30,38,,0,18:0
1149,30,38,,0,18:10
1150,30,38,,0,21:30
1151,6,38,,0,12:40
1152,6,38,,0,15:50
1153,37,38,,0,10:0
1154,2,15,,0,15:30
1155,2,15,,0,17:10
1156,2,15,,0,12:10
1157,2,15,,0,14:50
1158,2,15,,0,15:30
1159,2,15,,0,19:20
1160,2,15,,0,11:10
1161,2,15,,0,21:50
1162,1,15,,0,13:30
1163,1,15,,0,15:50
1164,1,15,,0,22:50
1165,1,15,,0,18:30
1166,1,15,,0,21:30
1167,1,15,,0,19:50
1168,1,15,,0,22:50
1169,15,15,,0,12:30
1170,15,15,,0,17:30
1171,15,15,,0,18:10
1172,15,15,,0,10:30
1173,15,15,,0,16:30
1174,15,15,,0,20:20
1175,20,15,,0,13:40
1176,20,15,,0,14:20
1177,20,15,,0,10:50
1178,20,15,,0,14:20
1179,20,15,,0,15:20
1180,17,15,,0,11:0
1181,17,15,,0,20:40
1182,17,15,,0,20:50
1183,17,15,,0,14:0
1184,11,15,,0,13:30
1185,11,15,,0,20:0
1186,11,15,,0,17:0
1187,30,15,,0,14:20
1188,30,15,,0,18:40
1189,6,15,,0,16:50
1190,2,77,,0,16:50
1191,2,77,,0,10:20
1192,2,77,,0,22:10
1193,2,77,,0,17:0
1194,2,77,,0,15:10
1195,2,77,,0,16:50
1196,2,77,,0,12:0
1197,1,77,,0,21:50
1198,1,77,,0,19:50
1199,1,77,,0,10:30
1200,1,77,,0,18:10
1201,1,77,,0,11:50
1202,1,77,,0,21:30
1203,15,77,,0,14:0
1204,15,77,,0,15:10
1205,15,77,,0,18:40
1206,15,77,,0,17:50
1207,15,77,,0,14:20
1208,20,77,,0,17:10
1209,20,77,,0,16:20
1210,20,77,,0,16:30
1211,20,77,,0,15:50
1212,17,77,,0,18:0
1213,17,77,,0,15:30
1214,17,77,,0,16:20
1215,11,77,,0,20:50
1216,11,77,,0,14:20
1217,30,77,,0,21:20
1218,2,61,,0,14:30
1219,2,61,,0,18:10
1220,2,61,,0,16:30
1221,2,61,,0,17:10
1222,2,61,,0,22:10
1223,2,61,,0,16:10
1224,1,61,,0,10:50
1225,1,61,,0,10:10
1226,1,61,,0,20:30
1227,1,61,,0,12:20
1228,1,61,,0,16:10
1229,15,61,,0,18:10
1230,15,61,,0,17:30
1231,15,61,,0,16:20
1232,15,61,,0,17:0
1233,20,61,,0,12:50
1234,20,61,,0,11:40
1235,20,61,,0,20:40
1236,17,61,,0,20:50
1237,17,61,,0,12:20
1238,11,61,,0,17:40
1239,2,30,,0,14:50
1240,2,30,,0,13:20
1241,2,30,,0,13:40
1242,2,30,,0,14:10
1243,2,30,,0,17:0
1244,1,30,,0,13:30
1245,1,30,,0,16:10
1246,1,30,,0,16:30
1247,1,30,,0,16:50
1248,15,30,,0,16:10
1249,15,30,,0,16:40
1250,15,30,,0,13:40
1251,20,30,,0,11:40
1252,20,30,,0,17:20
1253,17,30,,0,18:50
1254,2,28,,0,16:20
1255,2,28,,0,16:50
1256,2,28,,0,18:20
1257,2,28,,0,17:20
1258,1,28,,0,20:40
1259,1,28,,0,17:50
1260,1,28,,0,14:10
1261,15,28,,0,11:10
1262,15,28,,0,21:20
1263,20,28,,0,19:0
1264,2,25,,0,16:50
1265,2,25,,0,11:0
1266,2,25,,0,12:0
1267,1,25,,0,16:10
1268,1,25,,0,21:40
1269,15,25,,0,14:30
1270,2,62,,0,12:40
1271,2,62,,0,10:20
1272,1,62,,0,10:20
1273,2,12,,0,14:30
1274,2,4,,1,19:40
1275,2,4,,1,12:50
1276,2,4,,1,15:0
1277,2,4,,1,17:0
1278,2,4,,1,21:30
1279,2,4,,1,14:0
1280,2,4,,1,16:40
1281,2,4,,1,10:40
1282,2,4,,1,15:20
1283,2,4,,1,18:20
1284,2,4,,1,16:10
1285,2,4,,1,14:50
1286,2,4,,1,14:20
1287,2,4,,1,10:30
1288,2,4,,1,10:50
1289,2,4,,1,15:30
1290,2,4,,1,15:50
1291,2,4,,1,16:30
1292,2,4,,1,13:0
1293,1,4,,1,13:10
1294,1,4,,1,13:10
1295,1,4,,1,16:50
1296,1,4,,1,17:20
1297,1,4,,1,17:20
1298,1,4,,1,16:20
1299,1,4,,1,16:0
1300,1,4,,1,16:30
1301,1,4,,1,18:20
1302,1,4,,1,18:40
1303,1,4,,1,22:10
1304,1,4,,1,15:10
1305,1,4,,1,15:50
1306,1,4,,1,17:50
1307,1,4,,1,13:50
1308,1,4,,1,18:10
1309,1,4,,1,13:0
1310,1,4,,1,13:50
1311,15,4,,1,22:10
1312,15,4,,1,16:0
1313,15,4,,1,16:20
1314,15,4,,1,17:50
1315,15,4,,1,14:20
1316,15,4,,1,17:0
1317,15,4,,1,14:30
1318,15,4,,1,13:10
1319,15,4,,1,22:0
1320,15,4,,1,11:0
1321,15,4,,1,16:10
1322,15,4,,1,19:20
1323,15,4,,1,22:30
1324,15,4,,1,16:30
1325,15,4,,1,10:40
1326,15,4,,1,13:30
1327,15,4,,1,17:0
1328,20,4,,1,20:0
1329,20,4,,1,14:40
1330,20,4,,1,16:10
1331,20,4,,1,14:40
1332,20,4,,1,17:0
1333,20,4,,1,15:20
1334,20,4,,1,16:40
1335,20,4,,1,18:40
1336,20,4,,1,17:50
1337,20,4,,1,17:30
1338,20,4,,1,10:40
1339,20,4,,1,15:30
1340,20,4,,1,16:20
1341,20,4,,1,17:30
1342,20,4,,1,17:30
1343,20,4,,1,16:50
1344,17,4,,1,20:10
1345,17,4,,1,20:10
1346,17,4,,1,13:0
1347,17,4,,1,14:20
1348,17,4,,1,22:0
1349,17,4,,1,18:50
1350,17,4,,1,15:30
1351,17,4,,1,18:0
1352,17,4,,1,16:20
1353,17,4,,1,21:10
1354,17,4,,1,19:20
1355,17,4,,1,10:30
1356,17,4,,1,13:30
1357,17,4,,1,14:30
1358,17,4,,1,12:0
1359,11,4,,1,20:10
1360,11,4,,1,22:10
1361,11,4,,1,15:30
1362,11,4,,1,10:10
1363,11,4,,1,22:20
1364,11,4,,1,19:0
1365,11,4,,1,15:40
1366,11,4,,1,13:40
1367,11,4,,1,12:10
1368,11,4,,1,15:0
1369,11,4,,1,16:40
1370,11,4,,1,14:0
1371,11,4,,1,11:50
1372,11,4,,1,15:10
1373,30,4,,1,15:40
1374,30,4,,1,21:30
1375,30,4,,1,11:0
1376,30,4,,1,17:10
1377,30,4,,1,14:10
1378,30,4,,1,14:10
1379,30,4,,1,21:10
1380,30,4,,1,15:40
1381,30,4,,1,19:10
1382,30,4,,1,20:40
1383,30,4,,1,20:30
1384,30,4,,1,15:40
1385,30,4,,1,16:40
1386,6,4,,1,20:0
1387,6,4,,1,10:20
1388,6,4,,1,18:0
1389,6,4,,1,16:40
1390,6,4,,1,16:30
1391,6,4,,1,10:20
1392,6,4,,1,17:40
1393,6,4,,1,11:10
1394,6,4,,1,13:20
1395,6,4,,1,15:10
1396,6,4,,1,17:50
1397,6,4,,1,11:0
1398,37,4,,1,10:10
1399,37,4,,1,15:30
1400,37,4,,1,14:30
1401,37,4,,1,12:0
1402,37,4,,1,14:40
1403,37,4,,1,11:40
1404,37,4,,1,21:10
1405,37,4,,1,18:0
1406,37,4,,1,16:20
1407,37,4,,1,15:40
1408,37,4,,1,13:20
1409,43,4,,1,15:40
1410,43,4,,1,15:10
1411,43,4,,1,20:20
1412,43,4,,1,13:50
1413,43,4,,1,20:20
1414,43,4,,1,14:20
1415,43,4,,1,14:30
1416,43,4,,1,16:0
1417,43,4,,1,15:50
1418,43,4,,1,17:50
1419,63,4,,1,14:0
1420,63,4,,1,11:40
1421,63,4,,1,20:0
1422,63,4,,1,19:10
1423,63,4,,1,13:20
1424,63,4,,1,18:30
1425,63,4,,1,15:50
1426,63,4,,1,21:40
1427,63,4,,1,13:30
1428,12,4,,1,16:10
1429,12,4,,1,17:30
1430,12,4,,1,16:50
1431,12,4,,1,15:30
1432,12,4,,1,18:0
1433,12,4,,1,15:30
1434,12,4,,1,16:40
1435,12,4,,1,18:0
1436,107,4,,1,14:10
1437,107,4,,1,12:20
1438,107,4,,1,12:50
1439,107,4,,1,15:40
1440,107,4,,1,16:10
1441,107,4,,1,15:50
1442,107,4,,1,20:50
1443,2,60,,1,14:20
1444,2,60,,1,17:0
1445,2,60,,1,11:30
1446,2,60,,1,15:10
1447,2,60,,1,12:0
1448,2,60,,1,15:50
1449,2,60,,1,12:30
1450,2,60,,1,19:50
1451,2,60,,1,21:40
1452,2,60,,1,22:50
1453,2,60,,1,20:0
1454,2,60,,1,14:10
1455,2,60,,1,20:20
1456,2,60,,1,10:10
1457,2,60,,1,19:50
1458,2,60,,1,15:20
1459,2,60,,1,16:10
1460,2,60,,1,18:50
1461,1,60,,1,14:20
1462,1,60,,1,16:30
1463,1,60,,1,20:40
1464,1,60,,1,15:50
1465,1,60,,1,14:50
1466,1,60,,1,15:20
1467,1,60,,1,16:0
1468,1,60,,1,15:40
1469,1,60,,1,15:0
1470,1,60,,1,18:30
1471,1,60,,1,16:0
1472,1,60,,1,16:40
1473,1,60,,1,11:30
1474,1,60,,1,15:10
1475,1,60,,1,17:40
1476,1,60,,1,14:50
1477,1,60,,1,20:10
1478,15,60,,1,17:20
1479,15,60,,1,22:40
1480,15,60,,1,19:0
1481,15,60,,1,19:20
1482,15,60,,1,16:10
1483,15,60,,1,12:20
1484,15,60,,1,21:30
1485,15,60,,1,11:10
1486,15,60,,1,14:10
1487,15,60,,1,13:50
1488,15,60,,1,16:0
1489,15,60,,1,19:10
1490,15,60,,1,11:10
1491,15,60,,1,13:20
1492,15,60,,1,14:40
1493,15,60,,1,18:20
1494,20,60,,1,16:50
1495,20,60,,1,19:40
1496,20,60,,1,18:0
1497,20,60,,1,22:40
1498,20,60,,1,20:20
1499,20,60,,1,10:30
1500,20,60,,1,19:50
1501,20,60,,1,17:10
1502,20,60,,1,16:50
1503,20,60,,1,15:40
1504,20,60,,1,14:10
1505,20,60,,1,15:30
1506,20,60,,1,17:40
1507,20,60,,1,13:20
1508,20,60,,1,18:40
1509,17,60,,1,13:10
1510,17,60,,1,13:40
1511,17,60,,1,13:40
1512,17,60,,1,15:50
1513,17,60,,1,15:20
1514,17,60,,1,14:50
1515,17,60,,1,18:30
1516,17,60,,1,13:30
1517,17,60,,1,21:40
1518,17,60,,1,16:0
1519,17,60,,1,16:40
1520,17,60,,1,16:30
1521,17,60,,1,13:20
1522,17,60,,1,13:40
1523,11,60,,1,10:40
1524,11,60,,1,16:40
1525,11,60,,1,17:10
1526,11,60,,1,20:30
1527,11,60,,1,19:0
1528,11,60,,1,15:30
1529,11,60,,1,15:10
1530,11,60,,1,13:50
1531,11,60,,1,18:10
1532,11,60,,1,10:50
1533,11,60,,1,16:10
1534,11,60,,1,18:50
1535,11,60,,1,13:30
1536,30,60,,1,17:50
1537,30,60,,1,15:30
1538,30,60,,1,10:40
1539,30,60,,1,12:10
1540,30,60,,1,20:10
1541,30,60,,1,17:30
1542,30,60,,1,16:40
1543,30,60,,1,21:10
1544,30,60,,1,22:50
1545,30,60,,1,17:20
1546,30,60,,1,14:0
1547,30,60,,1,15:50
1548,6,60,,1,15:10
1549,6,60,,1,18:30
1550,6,60,,1,15:20
1551,6,60,,1,17:40
1552,6,60,,1,18:0
1553,6,60,,1,10:40
1554,6,60,,1,21:50
1555,6,60,,1,14:40
1556,6,60,,1,14:20
1557,6,60,,1,15:20
1558,6,60,,1,19:50
1559,37,60,,1,12:0
1560,37,60,,1,19:50
1561,37,60,,1,13:30
1562,37,60,,1,17:10
1563,37,60,,1,13:30
1564,37,60,,1,12:0
1565,37,60,,1,18:10
1566,37,60,,1,12:40
1567,37,60,,1,12:0
1568,37,60,,1,15:30
1569,43,60,,1,16:20
1570,43,60,,1,17:0
1571,43,60,,1,13:0
1572,43,60,,1,19:40
1573,43,60,,1,10:0
1574,43,60,,1,15:0
1575,43,60,,1,10:30
1576,43,60,,1,16:50
1577,43,60,,1,10:40
1578,63,60,,1,13:50
1579,63,60,,1,13:10
1580,63,60,,1,21:20
1581,63,60,,1,16:40
1582,63,60,,1,15:40
1583,63,60,,1,17:40
1584,63,60,,1,17:40
1585,63,60,,1,16:40
1586,12,60,,1,11:30
1587,12,60,,1,16:20
1588,12,60,,1,19:50
1589,12,60,,1,16:50
1590,12,60,,1,21:10
1591,12,60,,1,14:50
1592,12,60,,1,14:10
1593,107,60,,1,13:10
1594,107,60,,1,11:40
1595,107,60,,1,16:10
1596,107,60,,1,18:20
1597,107,60,,1,17:50
1598,107,60,,1,19:30
1599,2,7,,1,17:10
1600,2,7,,1,16:20
1601,2,7,,1,17:10
1602,2,7,,1,12:30
1603,2,7,,1,14:0
1604,2,7,,1,13:20
1605,2,7,,1,18:0
1606,2,7,,1,15:0
1607,2,7,,1,12:50
1608,2,7,,1,19:20
1609,2,7,,1,14:0
1610,2,7,,1,15:40
1611,2,7,,1,17:30
1612,2,7,,1,16:30
1613,2,7,,1,11:30
1614,2,7,,1,16:50
1615,2,7,,1,16:40
1616,1,7,,1,18:40
1617,1,7,,1,15:0
1618,1,7,,1,13:30
1619,1,7,,1,16:0
1620,1,7,,1,13:10
1621,1,7,,1,12:30
1622,1,7,,1,13:30
1623,1,7,,1,13:40
1624,1,7,,1,13:0
1625,1,7,,1,11:30
1626,1,7,,1,13:40
1627,1,7,,1,19:10
1628,1,7,,1,19:30
1629,1,7,,1,13:10
1630,1,7,,1,16:30
1631,1,7,,1,18:10
1632,15,7,,1,14:50
1633,15,7,,1,14:20
1634,15,7,,1,15:30
1635,15,7,,1,16:50
1636,15,7,,1,13:10
1637,15,7,,1,18:30
1638,15,7,,1,15:40
1639,15,7,,1,20:20
1640,15,7,,1,17:30
1641,15,7,,1,15:0
1642,15,7,,1,14:30
1643,15,7,,1,14:30
1644,15,7,,1,19:40
1645,15,7,,1,14:30
1646,15,7,,1,15:0
1647,20,7,,1,12:40
1648,20,7,,1,16:20
1649,20,7,,1,13:50
1650,20,7,,1,16:30
1651,20,7,,1,16:10
1652,20,7,,1,15:10
1653,20,7,,1,20:10
1654,20,7,,1,18:40
1655,20,7,,1,16:30
1656,20,7,,1,13:30
1657,20,7,,1,16:0
1658,20,7,,1,18:0
1659,20,7,,1,14:40
1660,20,7,,1,14:40
1661,17,7,,1,14:10
1662,17,7,,1,14:30
1663,17,7,,1,16:20
1664,17,7,,1,17:10
1665,17,7,,1,18:10
1666,17,7,,1,15:20
1667,17,7,,1,17:20
1668,17,7,,1,13:0
1669,17,7,,1,15:30
1670,17,7,,1,20:10
1671,17,7,,1,10:40
1672,17,7,,1,17:10
1673,17,7,,1,20:0
1674,11,7,,1,14:50
1675,11,7,,1,13:20
1676,11,7,,1,15:40
1677,11,7,,1,19:50
1678,11,7,,1,19:50
1679,11,7,,1,14:30
1680,11,7,,1,15:50
1681,11,7,,1,18:0
1682,11,7,,1,14:10
1683,11,7,,1,17:10
1684,11,7,,1,17:0
1685,11,7,,1,13:30
1686,30,7,,1,15:10
1687,30,7,,1,15:10
1688,30,7,,1,17:0
1689,30,7,,1,21:50
1690,30,7,,1,10:50
1691,30,7,,1,21:10
1692,30,7,,1,15:20
1693,30,7,,1,16:50
1694,30,7,,1,16:50
1695,30,7,,1,14:30
1696,30,7,,1,18:10
1697,6,7,,1,17:20
1698,6,7,,1,12:50
1699,6,7,,1,19:50
1700,6,7,,1,13:0
1701,6,7,,1,13:40
1702,6,7,,1,15:30
1703,6,7,,1,15:40
1704,6,7,,1,22:50
1705,6,7,,1,18:40
1706,6,7,,1,18:20
1707,37,7,,1,13:40
1708,37,7,,1,18:30
1709,37,7,,1,14:20
1710,37,7,,1,21:50
1711,37,7,,1,12:30
1712,37,7,,1,19:30
1713,37,7,,1,13:20
1714,37,7,,1,19:50
1715,37,7,,1,14:30
1716,43,7,,1,13:10
1717,43,7,,1,14:0
1718,43,7,,1,10:30
1719,43,7,,1,18:10
1720,43,7,,1,16:40
1721,43,7,,1,18:30
1722,43,7,,1,14:50
1723,43,7,,1,19:40
1724,63,7,,1,15:20
1725,63,7,,1,11:30
1726,63,7,,1,18:40
1727,63,7,,1,10:0
1728,63,7,,1,14:20
1729,63,7,,1,13:10
1730,63,7,,1,14:0
1731,12,7,,1,15:0
1732,12,7,,1,20:30
1733,12,7,,1,20:40
1734,12,7,,1,18:20
1735,12,7,,1,16:40
1736,12,7,,1,18:50
1737,107,7,,1,20:50
1738,107,7,,1,14:20
1739,107,7,,1,18:10
1740,107,7,,1,18:40
1741,107,7,,1,15:0
1742,2,11,,1,17:40
1743,2,11,,1,12:40
1744,2,11,,1,16:50
1745,2,11,,1,12:10
1746,2,11,,1,19:10
1747,2,11,,1,13:0
1748,2,11,,1,13:30
1749,2,11,,1,15:10
1750,2,11,,1,14:40
1751,2,11,,1,12:0
1752,2,11,,1,15:50
1753,2,11,,1,15:10
1754,2,11,,1,15:10
1755,2,11,,1,17:0
1756,2,11,,1,19:40
1757,2,11,,1,21:50
1758,1,11,,1,11:30
1759,1,11,,1,14:0
1760,1,11,,1,20:20
1761,1,11,,1,16:40
1762,1,11,,1,19:20
1763,1,11,,1,15:0
1764,1,11,,1,11:20
1765,1,11,,1,14:0
1766,1,11,,1,17:20
1767,1,11,,1,11:20
1768,1,11,,1,18:50
1769,1,11,,1,16:10
1770,1,11,,1,10:0
1771,1,11,,1,20:30
1772,1,11,,1,19:20
1773,15,11,,1,12:30
1774,15,11,,1,12:0
1775,15,11,,1,14:10
1776,15,11,,1,15:30
1777,15,11,,1,16:10
1778,15,11,,1,13:30
1779,15,11,,1,15:20
1780,15,11,,1,14:10
1781,15,11,,1,15:20
1782,15,11,,1,17:40
1783,15,11,,1,16:20
1784,15,11,,1,17:0
1785,15,11,,1,12:10
1786,15,11,,1,21:50
1787,20,11,,1,19:20
1788,20,11,,1,15:10
1789,20,11,,1,13:10
1790,20,11,,1,15:0
1791,20,11,,1,18:40
1792,20,11,,1,14:50
1793,20,11,,1,17:0
1794,20,11,,1,19:30
1795,20,11,,1,20:50
1796,20,11,,1,13:10
1797,20,11,,1,18:40
1798,20,11,,1,14:20
1799,20,11,,1,15:10
1800,17,11,,1,14:50
1801,17,11,,1,15:30
1802,17,11,,1,19:0
1803,17,11,,1,16:20
1804,17,11,,1,14:0
1805,17,11,,1,19:20
1806,17,11,,1,22:30
1807,17,11,,1,13:40
1808,17,11,,1,14:50
1809,17,11,,1,18:0
1810,17,11,,1,18:20
1811,17,11,,1,13:30
1812,11,11,,1,16:50
1813,11,11,,1,19:10
1814,11,11,,1,20:0
1815,11,11,,1,14:40
1816,11,11,,1,14:30
1817,11,11,,1,17:50
1818,11,11,,1,10:10
1819,11,11,,1,22:10
1820,11,11,,1,21:20
1821,11,11,,1,16:20
1822,11,11,,1,17:50
1823,30,11,,1,16:10
1824,30,11,,1,18:0
1825,30,11,,1,16:50
1826,30,11,,1,13:10
1827,30,11,,1,13:30
1828,30,11,,1,19:20
1829,30,11,,1,14:40
1830,30,11,,1,18:10
1831,30,11,,1,17:40
1832,30,11,,1,12:20
1833,6,11,,1,12:50
1834,6,11,,1,14:30
1835,6,11,,1,20:10
1836,6,11,,1,11:30
1837,6,11,,1,17:50
1838,6,11,,1,14:20
1839,6,11,,1,17:50
1840,6,11,,1,18:40
1841,6,11,,1,16:50
1842,37,11,,1,13:0
1843,37,11,,1,18:0
1844,37,11,,1,18:20
1845,37,11,,1,18:10
1846,37,11,,1,18:40
1847,37,11,,1,19:10
1848,37,11,,1,12:40
1849,37,11,,1,13:30
1850,43,11,,1,12:0
1851,43,11,,1,10:50
1852,43,11,,1,14:0
1853,43,11,,1,20:50
1854,43,11,,1,15:10
1855,43,11,,1,15:40
1856,43,11,,1,16:20
1857,63,11,,1,17:0
1858,63,11,,1,13:10
1859,63,11,,1,10:30
1860,63,11,,1,14:10
1861,63,11,,1,14:50
1862,63,11,,1,18:30
1863,12,11,,1,16:10
1864,12,11,,1,16:30
1865,12,11,,1,18:50
1866,12,11,,1,14:30
1867,12,11,,1,15:40
1868,107,11,,1,13:40
1869,107,11,,1,10:50
1870,107,11,,1,16:50
1871,107,11,,1,11:10
1872,2,14,,1,18:10
1873,2,14,,1,20:20
1874,2,14,,1,15:40
1875,2,14,,1,20:30
1876,2,14,,1,16:50
1877,2,14,,1,12:10
1878,2,14,,1,17:30
1879,2,14,,1,14:10
1880,2,14,,1,13:10
1881,2,14,,1,13:10
1882,2,14,,1,12:40
1883,2,14,,1,15:20
1884,2,14,,1,16:0
1885,2,14,,1,15:50
1886,2,14,,1,18:40
1887,1,14,,1,19:50
1888,1,14,,1,15:20
1889,1,14,,1,18:0
1890,1,14,,1,18:40
1891,1,14,,1,17:10
1892,1,14,,1,12:0
1893,1,14,,1,17:50
1894,1,14,,1,13:30
1895,1,14,,1,18:30
1896,1,14,,1,20:10
1897,1,14,,1,13:30
1898,1,14,,1,15:30
1899,1,14,,1,13:50
1900,1,14,,1,14:30
1901,15,14,,1,14:30
1902,15,14,,1,18:30
1903,15,14,,1,18:10
1904,15,14,,1,18:10
1905,15,14,,1,13:20
1906,15,14,,1,19:40
1907,15,14,,1,10:10
1908,15,14,,1,12:30
1909,15,14,,1,17:30
1910,15,14,,1,20:10
1911,15,14,,1,19:0
1912,15,14,,1,18:30
1913,15,14,,1,16:0
1914,20,14,,1,13:10
1915,20,14,,1,14:30
1916,20,14,,1,17:50
1917,20,14,,1,17:40
1918,20,14,,1,17:40
1919,20,14,,1,16:50
1920,20,14,,1,12:50
1921,20,14,,1,10:30
1922,20,14,,1,20:0
1923,20,14,,1,16:50
1924,20,14,,1,12:0
1925,20,14,,1,14:30
1926,17,14,,1,15:20
1927,17,14,,1,18:0
1928,17,14,,1,14:50
1929,17,14,,1,14:30
1930,17,14,,1,15:30
1931,17,14,,1,16:10
1932,17,14,,1,12:0
1933,17,14,,1,18:20
1934,17,14,,1,21:10
1935,17,14,,1,15:10
1936,17,14,,1,14:50
1937,11,14,,1,13:20
1938,11,14,,1,20:0
1939,11,14,,1,17:50
1940,11,14,,1,14:30
1941,11,14,,1,16:30
1942,11,14,,1,14:40
1943,11,14,,1,14:40
1944,11,14,,1,12:0
1945,11,14,,1,16:10
1946,11,14,,1,15:30
1947,30,14,,1,17:0
1948,30,14,,1,22:0
1949,30,14,,1,17:0
1950,30,14,,1,15:0
1951,30,14,,1,17:50
1952,30,14,,1,19:20
1953,30,14,,1,20:10
1954,30,14,,1,18:40
1955,30,14,,1,19:0
1956,6,14,,1,16:20
1957,6,14,,1,20:0
1958,6,14,,1,19:30
1959,6,14,,1,15:20
1960,6,14,,1,10:50
1961,6,14,,1,10:40
1962,6,14,,1,12:40
1963,6,14,,1,13:20
1964,37,14,,1,10:10
1965,37,14,,1,22:50
1966,37,14,,1,13:40
1967,37,14,,1,12:40
1968,37,14,,1,16:50
1969,37,14,,1,19:10
1970,37,14,,1,14:40
1971,43,14,,1,22:30
1972,43,14,,1,13:10
1973,43,14,,1,14:50
1974,43,14,,1,16:10
1975,43,14,,1,19:50
1976,43,14,,1,17:20
1977,63,14,,1,17:10
1978,63,14,,1,10:50
1979,63,14,,1,16:20
1980,63,14,,1,10:0
1981,63,14,,1,14:50
1982,12,14,,1,13:0
1983,12,14,,1,14:20
1984,12,14,,1,11:30
1985,12,14,,1,20:0
1986,107,14,,1,15:20
1987,107,14,,1,15:50
1988,107,14,,1,17:40
1989,2,13,,1,13:40
1990,2,13,,1,14:20
1991,2,13,,1,18:40
1992,2,13,,1,15:40
1993,2,13,,1,14:30
1994,2,13,,1,11:30
1995,2,13,,1,16:20
1996,2,13,,1,11:30
1997,2,13,,1,11:0
1998,2,13,,1,17:30
1999,2,13,,1,12:40
2000,2,13,,1,21:50
2001,2,13,,1,13:30
2002,2,13,,1,19:0
2003,1,13,,1,17:30
2004,1,13,,1,16:50
2005,1,13,,1,18:50
2006,1,13,,1,16:40
2007,1,13,,1,15:10
2008,1,13,,1,16:40
2009,1,13,,1,14:40
2010,1,13,,1,13:0
2011,1,13,,1,16:30
2012,1,13,,1,11:40
2013,1,13,,1,16:10
2014,1,13,,1,15:20
2015,1,13,,1,14:10
2016,15,13,,1,18:50
2017,15,13,,1,13:50
2018,15,13,,1,17:20
2019,15,13,,1,16:0
2020,15,13,,1,17:0
2021,15,13,,1,20:10
2022,15,13,,1,15:30
2023,15,13,,1,17:20
2024,15,13,,1,16:50
2025,15,13,,1,14:20
2026,15,13,,1,17:50
2027,15,13,,1,21:20
2028,20,13,,1,11:50
2029,20,13,,1,15:40
2030,20,13,,1,16:0
2031,20,13,,1,16:30
2032,20,13,,1,21:30
2033,20,13,,1,15:40
2034,20,13,,1,15:10
2035,20,13,,1,16:20
2036,20,13,,1,15:10
2037,20,13,,1,12:0
2038,20,13,,1,18:20
2039,17,13,,1,21:50
2040,17,13,,1,17:30
2041,17,13,,1,13:50
2042,17,13,,1,19:50
2043,17,13,,1,16:50
2044,17,13,,1,18:20
2045,17,13,,1,16:40
2046,17,13,,1,15:20
2047,17,13,,1,15:30
2048,17,13,,1,15:20
2049,11,13,,1,15:40
2050,11,13,,1,15:0
2051,11,13,,1,15:50
2052,11,13,,1,17:50
2053,11,13,,1,15:10
2054,11,13,,1,13:50
2055,11,13,,1,16:20
2056,11,13,,1,12:0
2057,11,13,,1,12:50
2058,30,13,,1,19:50
2059,30,13,,1,15:40
2060,30,13,,1,15:40
2061,30,13,,1,17:30
2062,30,13,,1,18:10
2063,30,13,,1,17:10
2064,30,13,,1,10:10
2065,30,13,,1,12:20
